Plant Category,Seed Name,Average Temperature (2 m),Average Precipitation per day,Average Soil Temperature (0 to 6 cm),Average Soil Moisture (0-3 cm),Average Evapotranspiration,Average Sunshine Duration,Humidity(%),Soil Type,Best Growing Areas,Season,Wind Threshold(km/h),Heat Wave Maximum Temprature (°C),Rainfall Alert Maximum Rain (mm),Watering (hours interval),List of Fertilization,Time Period for Fertilization (weeks interval),Maximum Height of Plant (inches),Maximum area this plant require (inches),Soil depth for sowing (inches),Plant name
Flowering plant,Zonnebloem Mammoth,20,5,18,0.3,4,300,60,"[""loam"",""sandy loam"",""clay loam""]","[""sunny regions"",""well-drained soil areas""]","[""Late spring"",""summer""]",30,35,20,48,"[""slow-release granular fertilizer"",""compost""]",4,96,36,1,zonnebloem mammoth
Flower,Zonnebloem Velvet Queen,20,5,18,0.3,3,30000,60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Sunny gardens"",""Fields"",""Parks""]","[""Late spring"",""Summer"",""Early autumn""]",30,35,20,48,"[""NPK 10-10-10"",""Compost""]",4,60,12,0.5,zonnebloem velvet queen
Vegetable,Bloemkool Neckarperle,10-25,2-4,10-20,0.3-0.5,3-5,3000-3500,40-70,"[""Sandy loam"",""Loam"",""Clay loam""]","[""Cool temperate regions"",""Mild temperate regions""]","[""Early spring"",""Late summer"",""Early autumn""]",20-30,30,50,48-72,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer"",""Potassium-based fertilizer""]",4-6,20,12,0.5-1,bloemkool neckarperle
Vegetable,Bloemkool Romanesco,18,5,15,0.3,3,3600,70,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Mediterranean region"",""Northern Europe""]","[""Start of summer"",""Autumn""]",40,30,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,24,24,0.5,bloemkool romanesco
Cereal,Boekweit,17,3,12,0.35,4,18000,60,"[""Loam"",""Sandy Loam"",""Silt loam""]","[""Netherlands"",""Germany"",""Poland""]","[""Spring"",""Summer""]",50,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,36,12,2,boekweit
Vegetable,Boerenkool Rouge de Russie,15,5,12,0.2,4,20000,70,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Europe"",""North America""]","[""Spring"",""Fall""]",40,30,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,30,12,0.5,boerenkool rouge de russie
Herbaceous perennial,Boerenwormkruid,20,5,18,0.25,3,30000,60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer"",""Fall""]",40,35,50,48,"[""Compost"",""Organic fertilizer""]",4,24,12,0.5,boerenwormkruid
Flowering Plant,Bolderik,20,5,18,0.25,3,6000,70,"[""Loam"",""Sandy Loam"",""Clay""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer""]",40,35,20,48,"[""NPK"",""Compost""]",4,24,12,0.5,bolderik
Herb,Bonenkruid,20,5,18,0.4,3,6000,60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Mediterranean"",""Temperate""]","[""Spring"",""Summer""]",40,35,10,48,"[""Organic compost"",""Liquid seaweed fertilizer""]",4,24,12,0.5,bonenkruid
Vegetable,Broccoli Calabrese Natalino,10-30,5-10,10-20,0.2-0.4,2-4,18000-22000,40-70,"[""Sandy loam"",""Loam"",""Clay loam""]","[""Cool temperate regions"",""Mediterranean climates""]","[""Late spring"",""Early summer"",""Autumn""]",30,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4-6,24-36,12-18,0.5-1,brocoli calabrese natalino
Vegetable,Cayenne Pepper,25,5,20,0.3,4,6000,60,"[""Sandy loam"",""Clay loam""]","[""Tropical regions"",""Mediterranean climates""]","[""Start of summer"",""Mid-spring""]",30,35,20,48,"[""NPK 10-10-10"",""Organic compost""]",4,36,24,0.5,cayenne peper
Herb,Chinese Bieslook,20,5,18,0.3,3,6000,70,"[""Loamy soil"",""Sandy soil""]","[""China"",""Netherlands"",""Belgium""]","[""Spring"",""Summer""]",40,35,50,48,"[""Organic compost"",""Liquid seaweed fertilizer""]",4,18,12,0.5,chinese bieslook
Leafy vegetable,Chinese Kool Pak Choï Taisai,18,5,15,0.3,3,24000,60,"[""Loamy"",""Sandy""]","[""China"",""Japan"",""Korea""]","[""Spring"",""Fall""]",25,35,30,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",2,12,12,0.5,chinese kool pak choï taisai
Herb,Ciroenmelisse,18,3,15,0.3,4,18000,65,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Mediterranean region"",""Central Europe"",""North America""]","[""Late Spring"",""Summer"",""Early Autumn""]",40,35,15,48,"[""Organic compost"",""Liquid seaweed fertilizer""]",4,36,12,0.2,ciroenmelisse
Herb,Citroen Basilicum,23,5,18,0.4,3,3600,60,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Mediterranean"",""Tropical"",""Subtropical""]","[""Summer"",""Spring""]",40,35,20,48,"[""Organic compost"",""Liquid seaweed fertilizer""]",2,24,12,0.25,citroenbasilicum
Annual,Cosmea Gemengd,20,5,18,0.4,3,6000,60,"[""Sandy loam"",""Loam"",""Clay""]","[""Full sun"",""Well-drained soil""]","[""Spring"",""Summer"",""Fall""]",40,30,10,48,"[""NPK fertilizer"",""Organic compost""]",4,36,12,0.25,cosmea gemengd
Annual Flower,Cosmea Rubenza,20,3,18,0.3,4,18000,60,"[""Well-drained soil"",""Loamy soil""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer"",""Autumn""]",40,35,20,48,"[""Organic compost"",""Liquid fertilizer""]",4,36,12,0.5,cosmea rubenza
Vegetable,Courgette Caserta,20,5,18,0.3,3,3600,70,"[""Loamy"",""Sandy""]","[""Mediterranean region"",""Southern Europe"",""North Africa""]","[""Spring"",""Summer""]",40,35,20,48,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",2,24,24,1,courgette caserta
Vegetable,Courgette Goldrush,22,5,18,0.3,3,3600,60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Mediterranean"",""Temperate"",""Subtropical""]","[""Late spring"",""Summer"",""Early autumn""]",30,35,20,48,"[""NPK 10-10-10"",""Compost"",""Manure""]",4,24,36,1,courgette goldrush
Vegetable,Courgette Ronde Van Nice,18,1.5,15,0.25,3,2400,70,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Mediterranean"",""Temperate"",""Subtropical""]","[""Spring"",""Summer"",""Autumn""]",40,35,10,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",2,24,24,1,courgette ronde van nice
Vegetable,Courgette Zuboda,20,5,18,0.3,4,6000,60,"[""Loamy"",""Sandy""]","[""Mediterranean"",""Subtropical""]","[""Spring"",""Summer""]",40,35,20,48,"[""NPK 10-10-10"",""Compost""]",4,24,36,1,courgette zuboda
Herb,Dill,20,5,18,0.4,3,5000,60,"[""Loam"",""Clay"",""Sandy""]","[""Mediterranean"",""Eastern Europe"",""North America""]","[""Spring"",""Summer"",""Autumn""]",40,35,20,24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,36,12,0.5,dille
Flowering plant,Driekleurig viooltje,15-25,2-5,10-20,0.3-0.6,2-4,6-8,40-60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Europe"",""North America""]","[""Spring"",""Summer""]",40,35,10,24-48,"[""Liquid fertilizer"",""Organic compost""]",4-6,6-8,12,0.25,driekleurig viooltje
Flowering Plant,Dropplant,25,5,18,0.3,3,3600,70,"[""Sandy Loam"",""Loamy Sand"",""Clay Loam""]","[""Tropical regions"",""Subtropical regions"",""Mediterranean regions""]","[""Spring"",""Summer""]",30,40,20,24,"[""NPK 10-10-10"",""Organic compost""]",4,36,12,1,dropplant
Perennial Herb,Echte Heemst,18,4,20,0.35,5,18000,60,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer""]",30,35,20,48,"[""Organic Compost"",""Slow-release Fertilizer""]",6,60,24,0.5,echte heemst
Flower,Eetbare Chrysant,20,5,18,0.4,3,3600,60,"[""Loam"",""Sandy Loam""]","[""Europe"",""Asia""]","[""Spring"",""Summer""]",40,35,20,24,"[""NPK"",""Compost""]",4,24,12,1,eetbare chrysant
Legume,Esparcette,20,5,15,0.3,4,3600,70,"[""Sandy loam"",""Silt loam"",""Clay loam""]","[""Mediterranean region"",""Central Europe"",""Western Asia""]","[""Spring"",""Summer""]",40,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,24,12,1,esparcette
Flowering Plant,Gewone Margriet,20,5,18,0.3,3,6000,60,"[""Sandy loam"",""Loamy sand"",""Clay loam""]","[""Temperate regions"",""Mediterranean regions""]","[""Late spring"",""Summer"",""Early autumn""]",30,35,20,48,"[""NPK fertilizer"",""Organic compost""]",4,24,12,0.5,gewone margriet
Flower,Goudsbloem,20,5,18,0.4,4,3600,60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer"",""Fall""]",40,35,15,48,"[""10-10-10"",""5-10-5""]",4,24,12,0.5,goudsbloem
Vegetable,Groenselderij Tall Utah,18,5,15,0.3,3,6000,60,"[""Loamy"",""Sandy"",""Clayey""]","[""Netherlands"",""United States"",""Germany""]","[""Spring"",""Summer"",""Autumn""]",40,35,20,48,"[""Manure"",""Compost"",""Organic Fertilizer""]",4,24,12,1,groenselderij tall utah
Flower,Groot Afrikaantje,25,5,20,0.4,4,6000,60,"[""Loam"",""Sandy loam""]","[""Sunny gardens"",""Balconies"",""Patios""]","[""Late spring"",""Summer"",""Early autumn""]",30,35,10,48,"[""Slow-release fertilizer"",""Organic compost""]",4,24,12,0.2,groot afrikaantje
Flowering Plant,Groot Kaasjeskruid,25,5,20,0.3,3,20000,60,"[""Loamy soil"",""Sandy soil""]","[""North America"",""Europe""]","[""Spring"",""Summer""]",40,35,20,48,"[""Compost"",""Organic fertilizer""]",4,36,12,0.2,groot kaasjeskruid
Herb,Hysop,20,5,18,0.2,2,6000,50,"[""Sandy loam"",""Clay loam"",""Loamy soil""]","[""Mediterranean"",""Europe"",""North America""]","[""Spring"",""Summer""]",40,35,30,72,"[""Organic compost"",""Fish emulsion""]",4,36,12,0.5,hysop
Leafy vegetable,Ijsbergsla Saladin,20,5,15,0.3,4,6000,70,"[""Loam"",""Sandy loam"",""Clay""]","[""Netherlands"",""Belgium"",""Germany""]","[""Spring"",""Summer"",""Autumn""]",30,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",2,12,12,0.2,ijsbergsla saladin
Legume,Incarnaatklaver,20,5,15,0.3,3,3600,70,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer"",""Autumn""]",30,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,24,36,1,incarnaatklaver
Flowering Plant,Juffertje-in-het-groen,18,5,15,0.3,3,6000,60,"[""Loam"",""Clay"",""Sandy""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer""]",50,30,20,48,"[""Organic compost"",""Liquid fertilizer""]",4,24,12,0.5,juffertje-in-het-groen
Herb,Kamille,20,2,18,0.3,3,24000,60,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer""]",30,35,10,24,"[""Organic compost"",""Liquid seaweed fertilizer""]",4,24,12,0.25,kamille
Perennial,Kardoen Epineux Argenté de Plainpalais,20,5,18,0.4,3,3600,60,"[""Loamy"",""Sandy""]","[""Mediterranean"",""Continental""]","[""Late Spring"",""Summer""]",40,35,20,72,"[""NPK"",""Compost""]",4,60,24,0.5,kardoen  epineux argenté de plainpalais
Herb,Karwij,15,3,12,0.4,2,3600,60,"[""Sandy loam"",""Loam"",""Clay loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Autumn""]",40,35,10,48,"[""NPK 15-15-15"",""Compost""]",4,24,12,0.4,karwij
Herb,Kervel,18,5,15,0.25,3,3600,60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Autumn""]",30,30,20,48,"[""NPK fertilizer""]",4,24,12,0.5,kervel
Flower,Klaproos,20,5,18,0.4,3,18000,60,"[""Loam"",""Sandy Loam"",""Clay""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer"",""Autumn""]",30,35,10,48,"[""NPK"",""Compost""]",4,36,12,0.5,klaproos
Vegetable,Knolselder Monarch,18,5,15,0.3,3,3600,60,"[""Loamy"",""Sandy""]","[""Temperate regions"",""Cool climates""]","[""Spring"",""Autumn""]",30,25,10,48,"[""Nitrogen-based fertilizers"",""Potassium-based fertilizers""]",2,20,12,1,knolselder monarch
Herbaceous perennial,Knoopkruid,20,5,18,0.3,3,3600,60,"[""Loam"",""Silt"",""Clay""]","[""Europe"",""North America""]","[""Spring"",""Summer"",""Autumn""]",40,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,36,12,0.5,knoopkruid
Vegetable,Komkommer Armeense,23,5,18,0.25,4,600,60,"[""Loam"",""Sandy loam""]","[""Mediterranean region"",""Subtropical regions""]","[""Late spring"",""Summer"",""Early autumn""]",30,35,20,48,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",2,30,36,1,komkommer armeense
Vegetable,Komkommer Marketmore,20,5,15,0.3,3,3600,60,"[""Sandy loam"",""Clay loam""]","[""Mediterranean"",""Subtropical""]","[""Start of spring"",""Summer"",""Autumn""]",30,35,20,24,"[""NPK 10-10-10"",""Organic compost""]",4,12,36,0.5,komkommer marketmore
Vegetable,komkommer verbeterde telegraaf,25,5,20,0.3,4,3600,60,"[""loam"",""sandy loam""]","[""Netherlands"",""Belgium"",""Germany""]","[""Spring"",""Summer""]",40,35,20,24,"[""nitrogen"",""phosphorus"",""potassium""]",2,60,12,1,komkommer verbeterde telegraaf
Herbaceous perennial,Koningskaars,18,5,15,0.3,4,3000,60,"[""Loamy"",""Sandy""]","[""Europe"",""North America""]","[""Late spring"",""Summer""]",30,35,20,48,"[""Organic compost"",""Liquid fertilizer""]",4,60,18,0.5,koningskaars
Vegetable,Kool Kailaan,20-25,5-10,15-20,0.2-0.3,3-5,3000-3500,60-80,"[""Loamy"",""Sandy loam""]","[""Mediterranean region"",""Temperate regions""]","[""Spring"",""Autumn""]",20,35,50,24-48,"[""Nitrogen-rich fertilizer"",""Potassium-rich fertilizer""]",4-6,24-30,12-18,0.5-1,kool kailaan
Vegetable,Koolrabi Azur Star,18,3,15,0.35,4,300,60,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Temperate regions"",""Mild climates""]","[""Spring"",""Fall""]",30,32,20,48,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",4,24,12,0.5,koolrabi azur star
Vegetable,Koolrabi Superschmelz,15-20 °C,2-5 mm,10-15 °C,0.3-0.6 m³/m³,3-5 mm/day,6-8 hours,40-60%,"[""Sandy loam"",""Loam"",""Silty loam""]","[""Cool temperate regions"",""Mild Mediterranean climates""]","[""Spring"",""Autumn""]",20 km/h,25-30 °C,10 mm,Every 2-3 days,"[""Organic compost"",""All-purpose vegetable fertilizer""]",Every 4-6 weeks,12-18 inches,12x12 inches,0.5-1 inch,koolrabi superschmelz
Flowering Plant,Korenbloem,15 - 25,2 - 5,12 - 18,0.25 - 0.35,3 - 5,6 - 8,40 - 60,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer""]",30,30,10,24,"[""NPK"",""Organic Compost""]",4,24,12,0.5,korenbloem
Leafy Vegetable,Kropsla Grenobloise,20,5,18,0.3,3,3600,60,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Mediterranean"",""Temperate"",""Subtropical""]","[""Spring"",""Summer"",""Autumn""]",30,35,20,48,"[""Organic Compost"",""Nitrogen-based Fertilizer""]",4,8,12,0.5,kropsla grenobloise
Leafy green,Kropsla Grosse Blonde Paresseuse,20,5,15,0.3,2,20000,70,"[""Loam"",""Silt"",""Clay""]","[""Europe"",""North America""]","[""Spring"",""Summer"",""Autumn""]",30,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,12,12,1,kropsla grosse blonde paresseuse
Leafy Vegetable,Kropsla Lorthois,18,3,15,0.3,4,20000,70,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Mediterranean climate regions"",""Temperate climate regions""]","[""Spring"",""Autumn""]",30,30,20,24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",2,16,12,0.5,kropsla lorthois
Leafy Vegetable,Kropsla Skipper,20,5,15,0.4,3,3000,60,"[""Loam"",""Silt"",""Clay""]","[""Temperate Regions"",""Mediterranean Regions""]","[""Spring"",""Autumn""]",30,35,10,24,"[""Nitrogen-based"",""Potassium-based""]",2,12,12,1,kropsla skipper
Leafy Greens,Kropsla Suzan,15-20,10-15,10-15,0.3-0.5,4-6,3000-3500,60-70,"[""Sandy loam"",""Loam""]","[""Temperate regions with mild summers""]","[""Spring"",""Autumn""]",30,25,20,24,"[""Organic compost"",""Liquid seaweed fertilizer""]",4-6,12,8x8,0.5-1,kropsla suzan
Leafy vegetable,Kropsla Vroege Erstling,15-20,2-5,10-15,0.3-0.5,3-5,20000-25000,60-80,"[""Loamy"",""Sandy"",""Clayey""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer"",""Autumn""]",30,30,20,24,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",4-6,12,24,0.5-1,kropsla vroege erstling
Leafy Vegetable,Krulsla Lollo Rossa,18,5,15,0.3,4,12000,70,"[""Sandy loam"",""Loamy soil""]","[""Mediterranean region"",""Northern Europe"",""North America""]","[""Spring"",""Fall""]",40,30,10,48,"[""Organic compost"",""Liquid seaweed fertilizer""]",2,8,12,0.2,krulsla lollo rossa
Flowering Plant,Lampionplant,25,10,20,0.3,5,6000,60,"[""Loam"",""Sandy""]","[""Tropical regions"",""Subtropical regions""]","[""Spring"",""Summer""]",40,35,50,24,"[""NPK 10-10-10"",""Organic compost""]",4,24,12,1,lampionplant
Flowering Plant,Lavas,25,5,20,0.3,3,600,60,"[""Sandy loam"",""Clay loam"",""Silt loam""]","[""Temperate regions"",""Mediterranean climates""]","[""Spring"",""Summer""]",40,35,10,48,"[""NPK"",""Compost""]",4,24,12,1,lavas
Perennial,Lavendel,20,5,18,0.2,3,6000,60,"[""Sandy"",""Loamy"",""Clayey""]","[""Mediterranean"",""Southern Europe"",""North America""]","[""Spring"",""Summer""]",30,35,30,48,"[""NPK 10-10-10"",""Organic compost""]",8,24,12,0.2,lavendel
Flower,Leeuwebek Veelkleurige,18,5,15,0.3,3,600,60,"[""Sandy loam"",""Loam"",""Clay loam""]","[""Garden beds"",""Borders"",""Containers""]","[""Spring"",""Summer"",""Autumn""]",40,30,20,48,"[""Organic compost"",""Liquid fertilizer""]",4,24,12,0.25,leeuwebek veelkleurige
Cereal,Maïs Pop Corn Cinema,21 °C,5 mm,18 °C,0.25 m³/m³,3 mm/day,8 hours,60%,"[""Sandy loam"",""Silt loam"",""Loam""]","[""Midwestern United States"",""Argentina"",""China""]","[""Late spring"",""Summer""]",25 km/h,35 °C,15 mm,48 hours,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4 weeks,72 in,24 in,2 in,maïs pop corn cinema
Flowering plant,Meiraap Goudbal,20,5,15,0.3,3,3000,60,"[""loamy soil"",""sandy soil"",""clay soil""]","[""Garden"",""Greenhouse""]","[""Spring"",""Summer"",""Autumn""]",30,35,20,48,"[""nitrogen-based fertilizer"",""phosphorus-based fertilizer"",""potassium-based fertilizer""]",4,12,6,1,meiraap goudbal
Fruit,Meiraap Milanese Witte Roodkop,20,5,18,0.3,4,3600,60,"[""Loam"",""Silt"",""Clay""]","[""Temperate regions"",""Mild climate areas""]","[""Start of spring"",""Summer"",""Autumn""]",30,35,10,48,"[""Organic compost"",""Nitrogen-rich fertilizer""]",4,10,12,1,meiraap milanese witte roodkop
Flowering Plant,Meisjesogen,25,10,20,0.4,5,18000,60,"[""Loam"",""Sandy Loam"",""Clay""]","[""Moderate climate regions"",""Mediterranean regions"",""Subtropical regions""]","[""Spring"",""Summer""]",30,35,50,48,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer"",""Potassium-based fertilizer""]",4,24,12,0.5,meisjesogen
Fruit,Meloen,25,5,20,0.3,4,3600,60,"[""Sandy loam"",""Loamy sand""]","[""Tropical regions"",""Subtropical regions""]","[""Spring"",""Summer""]",30,35,20,72,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,12,24,1,meloen
Fruit,Meloen Charentais,20-25,2-4,18-22,0.25-0.35,4-6,6-8,60-80,"[""Sandy loam"",""Loamy sand""]","[""Mediterranean region"",""Southwestern United States""]","[""Spring"",""Summer""]",40,35,10,24-48,"[""NPK fertilizer"",""Organic compost""]",4-6,12-18,36-48,1-2,meloen charentais
Vegetable,Mexicaanse Komkommer,25,3,20,0.3,4,30000,60,"[""Loamy soil"",""Sandy soil"",""Well-drained soil""]","[""Mexico"",""Central America"",""Southwestern United States""]","[""Late spring"",""Summer"",""Early fall""]",30,35,10,48,"[""Organic compost"",""All-purpose liquid fertilizer""]",2,60,12,1,mexicaanse komkommer
Flowering plant,Morgenster,25,5,20,0.4,3,3600,70,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Mediterranean region"",""Southern Europe"",""South Africa""]","[""Spring"",""Summer""]",30,35,10,48,"[""NPK"",""Organic compost""]",4,36,12,2,morgenster
Vegetable,Mosterd,20,5,15,0.4,3,3600,60,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Autumn""]",40,35,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,24,12,1,mosterd
Vegetable,Nieuw-Zeelandse Spinazie,18,5,15,0.4,3,24000,70,"[""Loamy"",""Sandy""]","[""Europe"",""North America"",""Australia""]","[""Summer"",""Autumn""]",30,35,20,24,"[""Nitrogen-based"",""Potassium-based""]",4,12,12,1,nieuw-zeelandse spinazie
Flowering plant,Nutterbutter,25,5,20,0.4,3,600,70,"[""loamy"",""sandy""]","[""temperate"",""subtropical""]","[""Spring"",""Summer""]",40,35,20,48,"[""nitrogen"",""phosphorus"",""potassium""]",4,24,12,1,nutterbutter
Fruit,Olijfkomkommer Caigua,20,5,18,0.25,4,300,60,"[""Sandy loam"",""Loamy soil""]","[""South America"",""Central America"",""Caribbean""]","[""Summer"",""Early Fall""]",30,35,50,48,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",2,100,50,2,olijfkomkommer  caigua
Annual Flowering Plant,Oostindische Kers,18,3,15,0.3,2,6000,60,"[""Well-drained soil"",""Sandy soil"",""Loamy soil""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer"",""Fall""]",40,30,20,48,"[""Organic compost"",""Liquid seaweed fertilizer""]",4,20,12,1,oostindische kers
Annual Flower,Oostindische Kers Rankend,10-25,1-5,10-20,0.2-0.4,2-5,18000-22000,40-70,"[""Well-drained soil"",""Sandy soil"",""Loamy soil""]","[""Europe"",""North America"",""Asia""]","[""Spring"",""Summer""]",10-20,30-35,20-30,48-72,"[""Organic compost"",""All-purpose liquid fertilizer""]",4-6,12-24,12-18,1-2,oostindische kers rankend
Herb,Oregano,20,3,18,0.25,2,6000,60,"[""Sandy loam"",""Loam"",""Clay loam""]","[""Mediterranean region"",""Central Europe"",""North America""]","[""Late spring"",""Summer""]",30,35,50,48,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer"",""Potassium-based fertilizer""]",4,24,12,0.25,oregano
Vegetable,Paprika Doe Hill,22,10,20,0.3,5,3600,60,"[""Loamy"",""Sandy""]","[""Mediterranean region"",""Southwestern United States""]","[""Spring"",""Summer""]",40,35,20,48,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",4,24,12,0.5,paprika doe hill
Vegetable,Paprika Frigitello,22,3,18,0.3,4,3600,50,"[""Loam"",""Sandy loam"",""Clay loam""]","[""Mediterranean region"",""Southwestern United States"",""Central America""]","[""Spring"",""Summer"",""Autumn""]",40,35,20,48,"[""Nitrogen-based fertilizer"",""Potassium-based fertilizer""]",2,36,16,0.5,paprika frigitello
Vegetable,Paprika Neusiedler Ideal,24,3,18,0.25,4,6000,60,"[""Sandy loam"",""Clay loam""]","[""Central Europe"",""Eastern Europe""]","[""Late spring"",""Summer""]",40,35,15,48,"[""NPK 10-10-10"",""Organic compost""]",2,24,12,0.5,paprika neusiedler ideal
Vegetable,Paprika Stocky Golden Roaster,20,5,18,0.3,3,600,70,"[""Loam"",""Sandy Loam"",""Clay Loam""]","[""Mediterranean climate regions"",""Warm temperate regions""]","[""Start of summer"",""Late spring"",""Early summer""]",30,35,20,48,"[""NPK fertilizer"",""Compost""]",4,24,18,0.5,paprika stocky golden roaster
Vegetable,Pastinaak Tender and True,18,3,15,0.4,5,3600,60,"[""Loam"",""Sandy loam"",""Silt loam""]","[""Europe"",""North America""]","[""Late spring"",""Summer"",""Early autumn""]",40,30,20,48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,24,12,0.5,pastinaak tender and true
Root vegetable,Pastinaak de Guernesey,18,5,15,0.3,3,3600,70,"[""Sandy loam"",""Loamy sand""]","[""Guernsey"",""United Kingdom"",""France""]","[""Spring"",""Summer"",""Fall""]",50,30,20,48,"[""Compost"",""Organic liquid fertilizers""]",4,24,16,1,pastinaak de guernesey
